event_id,name,url,image_url,date,time,status,segment,genre,subgenre,venue_name,venue_city,venue_address,venue_lat,venue_lon,day_of_week,month_name,month_num,year,hour
Z698xZq2Z16v8S0vkf,Pjäsen som går åt helvete,https://www.ticketmaster.se/event/pjasen-som-gar-at-helvete-biljetter/1433901194,https://s1.ticketm.net/dam/a/cea/31ae467b-1370-43cf-b452-35e3bd5decea_RECOMENDATION_16_9.jpg,2026-05-16,16:00,onsale,Arts & Theatre,Comedy,Comedy,Göta Lejon,Stockholm,Götgatan 55,59.31378,18.07384,Saturday,May,5,2026,16
Z698xZq2Z1ka_bobK,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/259611613,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-16,18:00,onsale,Miscellaneous,Food & Drink,Restaurant,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Saturday,May,5,2026,18
Z698xZq2Z16v3fed0V,Scenkursföreställning v.20 – Pictures in Motion,https://www.ticketmaster.se/event/scenkursforestallning-v20--pictures-in-motion-biljetter/1494083934,https://s1.ticketm.net/dam/e/a6e/422954a3-f072-4729-9c4a-449d6534ea6e_RETINA_LANDSCAPE_16_9.jpg,2026-05-16,19:00,onsale,Arts & Theatre,Dance,Dance,Scen Studio Fyra,Stockholm,Birger Jarlsgatan 70,59.34322,18.06386,Saturday,May,5,2026,19
Z698xZq2Z16v-yO6-y,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/1879807879,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-16,19:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Saturday,May,5,2026,19
Z698xZq2Z16v37p__a,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1484599649,https://s1.ticketm.net/dam/e/259/479895bc-7cad-44ae-bdc0-6d9cf41f1259_EVENT_DETAIL_PAGE_16_9.jpg,2026-05-16,19:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Saturday,May,5,2026,19
Z698xZq2Z16vf7Q40F,Pjäsen som går åt helvete,https://www.ticketmaster.se/event/pjasen-som-gar-at-helvete-biljetter/1504695908,https://s1.ticketm.net/dam/a/cea/31ae467b-1370-43cf-b452-35e3bd5decea_RECOMENDATION_16_9.jpg,2026-05-16,19:30,onsale,Arts & Theatre,Comedy,Comedy,Göta Lejon,Stockholm,Götgatan 55,59.31378,18.07384,Saturday,May,5,2026,19
Z698xZq2Z16vv9F8o6,Sofia Isella,https://www.ticketmaster.se/event/sofia-isella-biljetter/1057210447,https://s1.ticketm.net/dam/a/18b/d3a67dde-2420-4616-a241-560d801cc18b_TABLET_LANDSCAPE_3_2.jpg,2026-05-16,19:30,onsale,Music,Rock,Pop,Fryshuset,Stockholm,Mårtendalsgatan 2-8,59.33233,18.06293,Saturday,May,5,2026,19
Z698xZq2Z1k-w38q0,MAFFIA COMEDY SUPERWEEKEND med Jonathan Rollins m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-jonathan-rollins-mfl-biljetter/872490764,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-05-16,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,May,5,2026,20
Z698xZq2Z16vGK--Gz,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/1313861338,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-17,15:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Sunday,May,5,2026,15
Z698xZq2Z1k0617P_,Scenkursföreställning v.20 – Pictures in Motion,https://www.ticketmaster.se/event/scenkursforestallning-v20--pictures-in-motion-biljetter/907284959,https://s1.ticketm.net/dam/e/169/5524c9a4-92de-426e-a1c7-a082c35ea169_RECOMENDATION_16_9.jpg,2026-05-17,16:00,onsale,Arts & Theatre,Dance,Dance,Scen Studio Fyra,Stockholm,Birger Jarlsgatan 70,59.34322,18.06386,Sunday,May,5,2026,16
Z698xZq2Z16vp38zfv,Scenkursföreställning v.20 – Pictures in Motion,https://www.ticketmaster.se/event/scenkursforestallning-v20--pictures-in-motion-biljetter/1592438501,https://s1.ticketm.net/dam/e/9fd/818cd35b-9fbd-4fa5-996d-70760c0439fd_TABLET_LANDSCAPE_3_2.jpg,2026-05-17,17:30,onsale,Arts & Theatre,Dance,Dance,Scen Studio Fyra,Stockholm,Birger Jarlsgatan 70,59.34322,18.06386,Sunday,May,5,2026,17
Z698xZq2Z1kkb3aaN,SNOR,https://www.ticketmaster.se/event/snor-biljetter/198489263,https://s1.ticketm.net/dam/e/8bd/9ffd9e10-a719-4e46-aa6e-d77cabb528bd_TABLET_LANDSCAPE_3_2.jpg,2026-05-17,18:00,onsale,Music,Other,Other,Debaser Nova,Stockholm,Hornstulls strand,59.31366,18.03503,Sunday,May,5,2026,18
Z698xZq2Z16vveGMQa,Scenkursföreställning v.20 – Pictures in Motion,https://www.ticketmaster.se/event/scenkursforestallning-v20--pictures-in-motion-biljetter/1042337689,https://s1.ticketm.net/dam/e/299/b0e17497-7966-4f3c-9146-dcfe20825299_ARTIST_PAGE_3_2.jpg,2026-05-17,19:00,onsale,Arts & Theatre,Dance,Dance,Scen Studio Fyra,Stockholm,Birger Jarlsgatan 70,59.34322,18.06386,Sunday,May,5,2026,19
Z698xZq2Z1kuNq-jb,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/363761718,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-19,18:00,onsale,Miscellaneous,Food & Drink,Restaurant,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Tuesday,May,5,2026,18
Z698xZq2Z1kq9P_0o,Jari Sillanpää - 30 vuotta estradilla - 30 år på scen,https://www.ticketmaster.se/event/jari-sillanpaa-30-vuotta-estradilla-30-ar-pa-scen-biljetter/757959911,https://s1.ticketm.net/dam/e/0b9/50785689-3c6e-453a-ab48-ce5fd309c0b9_TABLET_LANDSCAPE_16_9.jpg,2026-05-19,19:30,onsale,Music,World,Europe,Rival,Stockholm,Mariatorget 3,59.31816,18.06364,Tuesday,May,5,2026,19
Z698xZq2Z1k4eAVoa,Tori Amos,https://www.ticketmaster.se/event/tori-amos-biljetter/542174449,https://s1.ticketm.net/dam/e/093/702c6b45-26e3-4e75-83e7-7d60c0c37093_CUSTOM.jpg,2026-05-20,19:30,onsale,Music,Alternative,Indie Pop,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Wednesday,May,5,2026,19
Z698xZq2Z16vZMPSOp,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/1037973816,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-21,18:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Thursday,May,5,2026,18
Z698xZq2Z1koIjMFo,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/468737211,https://s1.ticketm.net/dam/e/343/360601fd-569e-4309-af27-1eede3109343_ARTIST_PAGE_3_2.jpg,2026-05-21,18:30,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Thursday,May,5,2026,18
Z698xZq2Z1kFK-dJd,Kärleksbrev – En teaterföreställning om kärlek,https://www.ticketmaster.se/event/karleksbrev--en-teaterforestallning-om-karlek-biljetter/213843983,https://s1.ticketm.net/dam/a/fd9/ff081db2-2361-49cf-9cb7-18fc675b9fd9_RECOMENDATION_16_9.jpg,2026-05-21,19:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Rival,Stockholm,Mariatorget 3,59.31816,18.06364,Thursday,May,5,2026,19
Z698xZq2Z16vJbpdJa,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/1998583989,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-22,18:00,onsale,Miscellaneous,Food & Drink,Restaurant,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Friday,May,5,2026,18
Z698xZq2Z16eZNr_FO,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/2023799220,https://s1.ticketm.net/dam/e/5bf/b9e784d8-00da-424e-b8b2-bd03ca86a5bf_TABLET_LANDSCAPE_3_2.jpg,2026-05-22,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Friday,May,5,2026,18
Z698xZq2Z1kG-4OJK,Bachs solosviter för cello - Konsert 1,https://www.ticketmaster.se/event/bachs-solosviter-for-cello-konsert-1-biljetter/321560993,https://s1.ticketm.net/dam/a/c23/43c3d863-3ce7-4868-973f-009502841c23_TABLET_LANDSCAPE_16_9.jpg,2026-05-22,19:00,onsale,Arts & Theatre,Classical,Classical/Vocal,Allhelgonakyrkan,Stockholm,Helgalunden 9,59.30982,18.07379,Friday,May,5,2026,19
Z698xZq2Z1kbvjMp9,Balettakademien - REACT,https://www.ticketmaster.se/event/balettakademien-react-biljetter/601737597,https://s1.ticketm.net/dam/e/681/5a07807d-b6b0-4ba8-99b6-9455a02e1681_EVENT_DETAIL_PAGE_16_9.jpg,2026-05-22,19:00,onsale,Arts & Theatre,Dance,Dance,Dansens Hus - Stora Scen,Stockholm,Barnhusgatan 12-14,59.33623,18.05644,Friday,May,5,2026,19
Z698xZq2Z1kQ4Os_3,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/695831652,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-22,19:30,onsale,Arts & Theatre,Theatre,Musical,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Friday,May,5,2026,19
Z698xZq2Z16vbApbFY,Staffan Hellstrand med vänner 70år,https://www.ticketmaster.se/event/staffan-hellstrand-med-vanner-70ar-biljetter/1605598230,https://s1.ticketm.net/dam/e/84c/4a99e14f-7a70-4583-b2b4-e5502f93484c_CUSTOM.jpg,2026-05-22,20:00,onsale,Music,Rock,Pop,Göta Lejon,Stockholm,Götgatan 55,59.31378,18.07384,Friday,May,5,2026,20
Z698xZq2Z1ku-AJ3k,MAFFIA COMEDY SUPERWEEKEND med Johannes Brenning m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-johannes-brenning-mfl-biljetter/361166486,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-05-22,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Friday,May,5,2026,20
Z698xZq2Z1kO3qw_3,Stadsvandring med Christopher O'Regan - Grändernas hemligheter,https://www.ticketmaster.se/event/stadsvandring-med-christopher-oregan-grandernas-hemligheter-biljetter/812772652,https://s1.ticketm.net/dam/a/506/784570b2-0a86-4a75-8af4-bed7018b7506_CUSTOM.jpg,2026-05-23,11:00,onsale,Miscellaneous,Fairs & Festivals,Fairs & Festivals,Gamla stan,Stockholm,Slottsbacken,59.3266,18.0709,Saturday,May,5,2026,11
Z698xZq2Z16vOba7fU,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1818244536,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-05-23,13:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Saturday,May,5,2026,13
Z698xZq2Z1kQKfFPJ,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/693508966,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-23,15:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Saturday,May,5,2026,15
Z698xZq2Z1kk8uo3F,Bachs solosviter för cello - Konsert 2,https://www.ticketmaster.se/event/bachs-solosviter-for-cello-konsert-2-biljetter/190351488,https://s1.ticketm.net/dam/a/c23/43c3d863-3ce7-4868-973f-009502841c23_TABLET_LANDSCAPE_16_9.jpg,2026-05-23,18:00,onsale,Arts & Theatre,Classical,Classical/Vocal,Allhelgonakyrkan,Stockholm,Helgalunden 9,59.30982,18.07379,Saturday,May,5,2026,18
Z698xZq2Z1kpeJb4_,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/582998559,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-23,18:00,onsale,Miscellaneous,Food & Drink,Restaurant,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Saturday,May,5,2026,18
Z698xZq2Z1k8EOIvd,Balettakademien - REACT,https://www.ticketmaster.se/event/balettakademien-react-biljetter/427828043,https://s1.ticketm.net/dam/e/096/ff0747bc-6b89-4bcc-ba46-344c40af1096_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-05-23,19:00,onsale,Arts & Theatre,Dance,Dance,Dansens Hus - Stora Scen,Stockholm,Barnhusgatan 12-14,59.33623,18.05644,Saturday,May,5,2026,19
Z698xZq2Z16vO60b-d,Cherrie,https://www.ticketmaster.se/event/cherrie-biljetter/1807918843,https://s1.ticketm.net/dam/a/baa/bd19a56c-3b0a-49e5-b0ef-5516246edbaa_1671321_RECOMENDATION_16_9.jpg,2026-05-23,19:30,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Vasateatern,Stockholm,Vasagatan 19,59.3342,18.05586,Saturday,May,5,2026,19
Z698xZq2Z16vuzva0g,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/1378049935,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-23,19:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Saturday,May,5,2026,19
Z698xZq2Z1kFzekeb,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/238086098,https://s1.ticketm.net/dam/e/035/a08cdcb8-823a-466a-92b2-f54b8d3f9035_ARTIST_PAGE_3_2.jpg,2026-05-23,19:30,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Saturday,May,5,2026,19
Z698xZq2Z1kG3ak07,"NE-YO & AKON: Nights Like This Tour 2026 , Platinum Tickets",https://www.ticketmaster.se/event/ne-yo--akon-nights-like-this-tour-2026--platinumbiljetter-biljetter/312246904,https://s1.ticketm.net/dam/e/2f1/85d5031a-a88f-4610-ad1c-3d5c0c64d2f1_RETINA_LANDSCAPE_16_9.jpg,2026-05-23,19:30,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Avicii Arena,Stockholm,Globentorget 2,59.29416,18.08081,Saturday,May,5,2026,19
Z698xZq2Z16v17uOFv,MAFFIA COMEDY SUPERWEEKEND med Johannes Brenning m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-johannes-brenning-mfl-biljetter/1284360201,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-05-23,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Saturday,May,5,2026,20
Z698xZq2Z1kbojx-d,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/611722843,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-24,15:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Sunday,May,5,2026,15
Z698xZq2Z16vvzoUfP,Laibach,https://www.ticketmaster.se/event/laibach-biljetter/1078476525,https://s1.ticketm.net/dam/a/b7b/ec07c653-4124-4771-b5d1-c35c71a88b7b_TABLET_LANDSCAPE_3_2.jpg,2026-05-24,19:00,onsale,Music,Other,Other,Nya Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32458,18.0997,Sunday,May,5,2026,19
Z698xZq2Z1kxfGk8U,Maddox Batson - Live Worldwide Tour,https://www.ticketmaster.se/event/maddox-batson-live-worldwide-tour-biljetter/894306436,https://s1.ticketm.net/dam/a/54f/b81a0792-67bd-491d-8804-674ffc61c54f_RETINA_PORTRAIT_3_2.jpg,2026-05-24,20:00,onsale,Music,Folk,Folk,Fryshuset,Stockholm,Mårtendalsgatan 2-8,59.33233,18.06293,Sunday,May,5,2026,20
Z698xZq2Z1kueAb8f,Erik Grönwall - SLUTSÅLT,https://www.ticketmaster.se/event/erik-gronwall-slutsalt-biljetter/342158414,https://s1.ticketm.net/dam/a/f3c/e2042924-e66e-4864-ac41-38647653ff3c_CUSTOM.jpg,2026-05-25,19:30,onsale,Arts & Theatre,Miscellaneous,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Monday,May,5,2026,19
Z698xZq2Z16v7KaZx9,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/1113240897,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-26,18:00,onsale,Miscellaneous,Food & Drink,Restaurant,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Tuesday,May,5,2026,18
Z698xZq2Z16v17PNuE,Erik Grönwall - SLUTSÅLT,https://www.ticketmaster.se/event/erik-gronwall-slutsalt-biljetter/1284963367,https://s1.ticketm.net/dam/e/2e4/ed81a94c-f90b-45d5-8762-aaab514452e4_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-05-26,19:30,onsale,Arts & Theatre,Miscellaneous,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Tuesday,May,5,2026,19
Z698xZq2Z1ku-p_kF,Heave Blood & Die,https://www.ticketmaster.se/event/heave-blood--die-biljetter/361599188,https://s1.ticketm.net/dam/c/797/5e693c26-2881-4776-8f0c-3aa94bfa3797_106511_TABLET_LANDSCAPE_3_2.jpg,2026-05-26,19:30,onsale,Music,Metal,Metal,Debaser Nova,Stockholm,Hornstulls strand,59.31366,18.03503,Tuesday,May,5,2026,19
Z698xZq2Z16vuKPg0F,Erik Lundin,https://www.ticketmaster.se/event/erik-lundin-biljetter/1353975908,https://s1.ticketm.net/dam/a/7d2/883e2b38-924c-4609-9a1e-3bfe304027d2_237621_RETINA_PORTRAIT_16_9.jpg,2026-05-27,19:30,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Wednesday,May,5,2026,19
Z698xZq2Z16v8ok8by,Black Coffee,https://www.ticketmaster.se/event/black-coffee-biljetter/1411190639,https://s1.ticketm.net/dam/e/31c/68dd50ff-1ac0-4193-b0cc-7460dafd131c_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-05-28,17:00,onsale,Music,Dance/Electronic,Dance/Electronic,Portlands - Frihamnen,Stockholm,Frihamnsgatan 14,59.34153,18.11903,Thursday,May,5,2026,17
Z698xZq2Z16vj9FF-Y,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/1717208870,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-28,18:00,onsale,Miscellaneous,Food & Drink,Restaurant,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Thursday,May,5,2026,18
Z698xZq2Z16evNpdZP,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/2063583025,https://s1.ticketm.net/dam/e/aa4/a20a7840-d542-4cf1-aeb9-cf744fb88aa4_ARTIST_PAGE_3_2.jpg,2026-05-28,18:30,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Thursday,May,5,2026,18
Z698xZq2Z16vZOo0oM,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/1020464477,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-28,19:30,onsale,Arts & Theatre,Theatre,Musical,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Thursday,May,5,2026,19
Z698xZq2Z1kbAqepF,Från Rockens Himlar,https://www.ticketmaster.se/event/fran-rockens-himlar-biljetter/605742588,https://s1.ticketm.net/dam/e/33b/23b3c92b-3f79-41f6-85af-11f1608d533b_ARTIST_PAGE_3_2.jpg,2026-05-29,17:00,onsale,Music,Rock,Pop,Filadelfia Convention Center,Stockholm,Rörstrandsgatan 5,59.33948,18.03484,Friday,May,5,2026,17
Z698xZq2Z16vvFG-j-,Svartklubben - Mat & Musik i Mörker,https://www.ticketmaster.se/event/svartklubben-mat--musik-i-morker-biljetter/1048321721,https://s1.ticketm.net/dam/a/841/1c1b2a57-616a-4e71-8e64-37d129780841_TABLET_LANDSCAPE_16_9.jpg,2026-05-29,18:00,onsale,Miscellaneous,Food & Drink,Restaurant,Svartklubben,Stockholm,Södermannagatan 27,59.31209,18.08133,Friday,May,5,2026,18
Z698xZq2Z16vJpZIr3,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1996028792,https://s1.ticketm.net/dam/e/72b/4f7b853f-5968-4d34-9742-0dd23e6ce72b_EVENT_DETAIL_PAGE_16_9.jpg,2026-05-29,18:30,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,Friday,May,5,2026,18
Z698xZq2Z16vuIJovE,Kungliga Svenska Balettskolan - Jaunty,https://www.ticketmaster.se/event/kungliga-svenska-balettskolan-jaunty-biljetter/1368991067,https://s1.ticketm.net/dam/a/23e/5cecdced-e7a2-4449-8523-f129d01d423e_ARTIST_PAGE_3_2.jpg,2026-05-29,19:00,onsale,Arts & Theatre,Dance,Dance,Dansens Hus - Stora Scen,Stockholm,Barnhusgatan 12-14,59.33623,18.05644,Friday,May,5,2026,19
Z698xZq2Z16vAEAK0_,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/1167153919,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-29,19:30,onsale,Arts & Theatre,Theatre,Musical,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Friday,May,5,2026,19
Z698xZq2Z1k-Kf43a,Fortune Feimster - Takin' Care of Biscuits,https://www.ticketmaster.se/event/fortune-feimster-takin-care-of-biscuits-biljetter/853515489,https://s1.ticketm.net/dam/a/276/47149ce4-970f-43e2-9440-dc698662d276_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-05-29,19:30,onsale,Arts & Theatre,Comedy,Comedy,Maximteatern,Stockholm,Karlaplan 4,59.3369,18.08888,Friday,May,5,2026,19
Z698xZq2Z1krffsAO,"LINKIN PARK - From Zero World Tour 2026, Platinum tickets",https://www.ticketmaster.se/event/linkin-park-from-zero-world-tour-2026-platinumbiljetter-biljetter/794531160,https://s1.ticketm.net/dam/a/534/d3a239c9-96b9-4f75-a63d-2ca2c5a2c534_SOURCE,2026-05-29,19:30,onsale,Music,Rock,Pop,3Arena,Stockholm,Arenaslingan 14,59.29045,18.08558,Friday,May,5,2026,19
Z998xZq2ZpQ3_r2ppZQ5jrb2j,LINKIN PARK - From Zero World Tour 2026 - Hotel Packages,https://www.travelcircus.se/linkin-park-stockholm?locale=en_GB,https://s1.ticketm.net/dam/a/534/d3a239c9-96b9-4f75-a63d-2ca2c5a2c534_SOURCE,2026-05-29,19:30,onsale,Music,Rock,Alternative Rock,3Arena,Stockholm,Arenaslingan 14,59.29045,18.08558,Friday,May,5,2026,19
Z698xZq2Z16vAZGvb3,MAFFIA COMEDY SUPERWEEKEND med Per-Robin Gustafsson m.fl,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-per-robin-gustafsson-mfl-biljetter/1140301612,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg,2026-05-29,20:00,onsale,Arts & Theatre,Comedy,Comedy,Clarion Hotel Sign,Stockholm, Östra Järnvägsgatan 35,59.99333,18.89062,Friday,May,5,2026,20
Z698xZq2Z16v_FGkZp,Från Rockens Himlar,https://www.ticketmaster.se/event/fran-rockens-himlar-biljetter/1648306016,https://s1.ticketm.net/dam/e/ebd/84e58340-2e15-478e-8c7d-6901787dbebd_RETINA_PORTRAIT_16_9.jpg,2026-05-29,20:00,onsale,Music,Rock,Pop,Filadelfia Convention Center,Stockholm,Rörstrandsgatan 5,59.33948,18.03484,Friday,May,5,2026,20
Z698xZq2Z1kPVAzx9,Eric Sporrong,https://www.ticketmaster.se/event/eric-sporrong-biljetter/974178897,https://s1.ticketm.net/dam/e/666/142fc20f-2313-4d0a-a474-131a660ec666_TABLET_LANDSCAPE_3_2.jpg,2026-05-29,20:00,cancelled,Arts & Theatre,Comedy,Comedy,Göta Lejon,Stockholm,Götgatan 55,59.31378,18.07384,Friday,May,5,2026,20
Z698xZq2Z16v_OA_0U,Stadsvandring med Christopher O'Regan - Grändernas hemligheter,https://www.ticketmaster.se/event/stadsvandring-med-christopher-oregan-grandernas-hemligheter-biljetter/1660159936,https://s1.ticketm.net/dam/a/506/784570b2-0a86-4a75-8af4-bed7018b7506_CUSTOM.jpg,2026-05-30,11:00,onsale,Miscellaneous,Family,Other,Gamla stan,Stockholm,Slottsbacken,59.3266,18.0709,Saturday,May,5,2026,11
Z698xZq2Z1k_VuUFJ,& Julia,https://www.ticketmaster.se/event/-julia-biljetter/674376226,https://s1.ticketm.net/dam/a/9d5/39c257d4-fad5-4891-8029-070e011c09d5_TABLET_LANDSCAPE_3_2.jpg,2026-05-30,15:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,Saturday,May,5,2026,15
